id,price
0,452.6995782090947
1,76.07236727452778
2,392.23634133553054
3,132.37825130122542
4,176.66224494316225
5,114.08339304786159
6,98.25923465925547
7,113.7678853715131
8,173.22242122383864
9,133.7608528302839
10,93.60615480571931
11,174.69479038013162
12,101.91452361622967
13,89.53531573369875
14,261.49595833974337
15,205.33167085765962
16,64.44551985780683
17,70.91907522750236
18,462.6788772059991
19,104.35471847598319
20,151.55627317960682
21,100.23181600903769
22,106.95751965105393
23,59.328115318042904
24,130.51083917689266
25,140.04535118553548
26,190.2970585932302
27,107.67832386894548
28,158.2504205737048
29,118.77882253472217
30,101.70418516533067
31,138.27287595110903
32,88.62472794959089
33,113.55754692061407
34,100.35749238149376
35,82.04650597814259
36,106.31112393810199
37,253.4449384900219
38,297.73248417577304
39,142.22697283511138
40,102.33520051802765
41,96.1661037237688
42,69.7827208945645
43,111.66450086252314
44,148.41169515566077
45,102.41986259647058
46,113.66271614606359
47,270.09140190051795
48,98.2541078725038
49,165.7642014251271
50,44.651862986983275
51,134.89718592526174
52,264.4065441022003
53,130.61526061260975
54,113.87305459696256
55,163.37240153884738
56,81.49447555576398
57,162.14685117800803
58,100.98338094743912
59,130.31667661365708
60,153.23898078679883
61,216.8600191528236
62,76.78366570864844
63,134.06170669814975
64,231.24694810266584
65,214.38264918417337
66,105.58006614670717
67,156.8044808785785
68,141.36511188450885
69,204.17969099843123
70,89.0248499667062
71,209.23961071065122
72,99.0159741220846
73,281.82498309778947
74,128.2971586557016
75,60.5644643520026
76,508.62094450700744
77,123.67483952267531
78,92.5390821909694
79,85.98006921542242
80,318.11404842676666
81,111.14378152202727
82,137.95736827476054
83,365.99998002911747
84,113.97822382241208
85,135.12240211271882
86,280.5308298069
87,130.73735351545508
88,68.9413670909685
89,147.14941928423121
90,106.22133507290744
91,-21.054755068057688
92,397.51409655574713
93,113.45237769516461
94,332.9193212222254
95,96.1661037237688
96,114.08339304786159
97,159.40215526689758
98,85.68073742673732
99,122.85399286608589
100,153.54936167639568
101,102.33520051802765
102,77.7455690979489
103,160.66807832181814
104,59.6004672841884
105,107.68345065569713
106,198.03344019572825
107,136.50040071668258
108,124.43153124782839
109,104.12307735066912
110,365.66239538890557
111,108.63947946851349
112,112.9265315679171
113,263.4708674839512
114,103.90761211301847
115,113.7678853715131
116,83.84592398592255
117,230.93144042631735
118,97.08186603230439
119,113.97822382241208
120,83.1938616743162
121,22.032719238172973
122,223.5908495815915
123,188.31552182104997
124,162.81579469109
125,235.04896039100555
126,187.24635552778625
127,102.44549653022881
128,109.15581981199011
129,272.70062801344574
130,168.70606684367038
131,103.89735853951518
132,486.6923044033554
133,253.34844809513845
134,126.33049962007942
135,286.21491331576925
136,87.91109645928867
137,203.17572561776205
138,150.803912713797
139,120.78141681528183
140,104.56505692688216
141,148.39014731521019
142,310.2619988592802
143,106.73180083989999
144,74.25447751110886
145,69.98280577196019
146,280.6578255684215
147,129.66818722219136
148,113.7678853715131
149,106.95751965105393
150,79.71605676921735
151,52.10476399731783
